text,sentiment
Nakakataba ng puso ang pagmamahal at pag-aalaga ng mga kaibigan.,2
Napapaligaya ako kapag nagagawa ko ang mga bagay na nagpapasaya sa akin at sa iba.,2
Masarap ang pakiramdam kapag natutupad mo ang mga pangarap mo.,2
Ang araw ay maganda.,2
Napakasarap ng lasa ng pagkain.,2
Masaya ako sa mga biyayang natatanggap ko.,2
Nakakatuwa ang mga ngiti ng mga bata.,2
Inspirasyon ang mga araw na puno ng liwanag.,2
Mahalaga ang pagkakaroon ng magandang kaibigan.,2
Natutuwa ako sa pag-unlad ng aking kakayahan.,2
Nakakataba ng puso ang tulong ng mga taong malapit sa akin.,2
Nakakapangiti ang pagkakaroon ng oras para sa sarili.,2
Nagpapasalamat ako sa bawat bagong araw na dumarating.,2
Ang pag-ibig ang nagbibigay ng kasiyahan sa buhay.,2
Nakakainspire ang mga taong may positibong pananaw.,2
Nagpapasalamat ako sa lahat ng biyayang natatanggap ko.,2
Masarap magsimula ng araw na puno ng enerhiya.,2
Nakakatuwa ang mga simpleng bagay sa buhay.,2
Nagbibigay saya sa akin ang pagtulong sa iba.,2
Nakakagaan ng loob ang pagiging tapat sa sarili.,2
Nakakataba ng puso ang pagtanggap ng papuri mula sa ibang tao.,2
Nakakapagpasaya ang pagbisita sa mga kaibigan at kamag-anak.,2
Nakakatuwang magbigay ng regalo sa mga mahal sa buhay.,2
Masarap makinig sa mga magagandang musika.,2
Nakakagaan ng damdamin ang pagtanggap ng mga magagandang balita.,2
Inspirasyon ang pagtupad ng mga pangarap.,2
Nakakataba ng puso ang pagmamahalan ng pamilya.,2
Nakakatuwa ang mga natutunan sa mga bagong karanasan.,2
Nakakagaan ng loob ang pagpapatawad sa mga taong nagkakamali.,2
Natutuwa ako sa mga bagong oportunidad na dumadating.,2
Nakakatuwa ang paglalakbay at pag-explorar ng bagong lugar.,2
Nakakagaan ng damdamin ang pagiging marunong sa pagpapatawad.,2
Nakakataba ng puso ang pagtanggap ng suporta mula sa mga kaibigan.,2
Masarap magsaya kasama ang mga taong mahalaga sa akin.,2
Nakakagaan ng loob ang pag-aalaga sa mga hayop.,2
Nakakataba ng puso ang pagtulong sa mga nangangailangan.,2
Nakakatuwang mabasa ang mga magagandang kwento.,2
Masaya ako sa pag-unlad ng aking personalidad.,2
Nakakagaan ng damdamin ang pagtanggap ng pasasalamat mula sa iba.,2
Nakakapagpasaya ang paggawa ng magagandang alaala.,2
Natutuwa ako sa pagpapalaki sa aking sariling kaalaman.,2
Nakakagaan ng damdamin ang pagtulong sa mga adbokasiya.,2
Nakakataba ng puso ang pagmamahal ng mga kaibigan.,2
Inspirasyon ang pagkakaroon ng mga pangarap sa buhay.,2
Nakakatuwang magbigay ng inspirasyon sa ibang tao.,2
Masarap magsaya sa mga espesyal na okasyon.,2
Nakakagaan ng loob ang pagiging mapagbigay.,2
Nakakataba ng puso ang pagtanggap ng tulong mula sa iba.,2
Nakakapagpasaya ang pagpapalakas ng loob ng ibang tao.,2
Masarap magsaya sa ilalim ng magandang panahon.,2
Nakakagaan ng damdamin ang pagkakaroon ng positibong pananaw sa buhay.,2
Nakakapagpasaya ang pagtanggap ng pag-asa sa buhay.,2
Nakakatuwa ang paggawa ng mga bagay na nagpapasaya sa ibang tao.,2
Nakakagaan ng loob ang pagtanggap ng pagkakataong magbago.,2
Nakakataba ng puso ang pagtanggap ng pagmamahal mula sa iba.,2
Inspirasyon ang pagtanggap ng pag-asa mula sa mga taong malapit sa akin.,2
Nakakagaan ng damdamin ang pagtulong sa mga proyektong pangkabutihan.,2
Nakakapagpasaya ang paggawa ng magagandang alaala kasama ang pamilya.,2
Masarap magsaya kasama ang mga kaibigan sa paglalakbay.,2
Nakakagaan ng loob ang pag-unlad sa sariling kasanayan.,2
Nakakataba ng puso ang pagtanggap ng pag-asa sa buhay.,2
Inspirasyon ang pagiging positibo sa gitna ng mga pagsubok.,2
Nakakagaan ng damdamin ang pagtulong sa mga taong nangangailangan ng kalinga.,2
Nakakapagpasaya ang paglalaro kasama ang mga kaibigan.,2
Masarap magsaya sa ilalim ng magandang panahon kasama ang pamilya.,2
Nakakagaan ng loob ang pagiging tapat sa sarili at sa iba.,2
Nakakataba ng puso ang pagtulong sa mga nangangailangan ng gabay.,2
Inspirasyon ang pagtanggap ng inspirasyon mula sa mga taong nasa paligid.,2
Nakakagaan ng damdamin ang pagiging tapat sa sarili at sa iba.,2
Nakakapagpasaya ang pagtanggap ng pagmamahal mula sa mga kaibigan.,2
Masarap magsaya sa mga pagtitipon kasama ang pamilya at mga kaibigan.,2
Nakakagaan ng loob ang pagtulong sa mga adbokasiya na naglalayong magbigay ng tulong sa ibang tao.,2
Nakakataba ng puso ang pagtulong sa mga batang nangangailangan ng pagmamahal at gabay.,2
Inspirasyon ang pagiging positibo sa buhay at sa mga hinaharap na hamon.,2
Nakakagaan ng damdamin ang pagtulong sa mga proyektong pangkabutihan.,2
Nakakapagpasaya ang paggawa ng mabubuting bagay para sa ibang tao.,2
Masarap magsaya kasama ang mga kaibigan sa mga aktibidad na nagpapasaya sa bawat isa.,2
Nakakagaan ng loob ang pag-unlad ng sariling kakayahan at talento.,2
Nakakataba ng puso ang pagiging tapat at matapat sa mga kaibigan at pamilya.,2
Inspirasyon ang pagkakaroon ng mga pangarap at layunin sa buhay.,2
Nakakagaan ng damdamin ang pagtanggap ng pasasalamat mula sa mga taong natulungan.,2
Nakakapagpasaya ang pagtanggap ng suporta at pagmamahal mula sa mga kaibigan at pamilya.,2
Masarap magsaya sa mga espesyal na okasyon kasama ang mga mahal sa buhay.,2
Nakakagaan ng loob ang pagtanggap ng inspirasyon mula sa mga taong may positibong pananaw sa buhay.,2
Nakakataba ng puso ang pagtulong sa mga organisasyon na naglalayong magbigay ng tulong sa mga nangangailangan.,2
Inspirasyon ang pagiging mapagbigay at maunawain sa mga kapwa tao.,2
Nakakagaan ng damdamin ang pagiging bukas at handang magbigay ng tulong sa mga nangangailangan.,2
Nakakapagpasaya ang paggawa ng mabubuting bagay para sa kapakanan ng iba.,2
Masarap magsaya kasama ang mga kaibigan sa mga pagtitipon at kasiyahan sa buhay.,2
Nakakagaan ng loob ang pagiging masaya sa kabila ng mga pagsubok at hamon sa buhay.,2
Nakakataba ng puso ang pag-unlad ng sariling kakayahan at talento.,2
Inspirasyon ang pagtanggap ng pagmamahal at suporta mula sa mga taong malalapit sa puso.,2
Nakakagaan ng damdamin ang pagtanggap ng inspirasyon at pag-asa mula sa mga taong sumusuporta sa atin.,2
Nakakapagpasaya ang pagiging handa at bukas sa mga bagong karanasan at oportunidad sa buhay.,2
Maganda ang panahon ngayon.,2
Nag-enjoy ako sa paglalaro sa park.,2
Nakatanggap ako ng magandang balita mula sa trabaho.,2
Natapos ko ang proyekto ko nang maaga.,2
Masaya ako kasama ang pamilya ko.,2
Nakatanggap ako ng regalo mula sa kaibigan ko.,2
Napanood ko ang paborito kong pelikula kahapon.,2
Nakatanggap ako ng papuri sa aking ginawa.,2
Natutuwa ako sa mga bagong kaibigan ko.,2
Nagluto ako ng masarap na ulam ngayong gabi.,2
Nakapagpahinga ako nang maayos kagabi.,2
Nakatanggap ako ng magandang feedback mula sa boss ko.,2
Nakapag-aral ako nang maayos para sa pagsusulit.,2
Nagkaroon ako ng magandang panaginip kagabi.,2
Masaya ako dahil nakapunta ako sa beach.,2
Nagkaroon ako ng magandang karanasan sa paglalakbay.,2
Nagawa ko ang mga bagay na gusto kong gawin ngayong araw.,2
Nakatanggap ako ng inspirasyon mula sa isang kaibigan.,2
Nakita ko ang magandang tanawin mula sa bundok.,2
Nakapaglibang ako sa isang kakaibang aktibidad.,2
Nagkaroon ako ng magandang karanasan sa trabaho.,2
Masaya ako dahil nakapag-bonding kami ng pamilya ko.,2
Nakapag-relax ako sa spa kahapon.,2
Nagkaroon ako ng masayang kuwentuhan kasama ang mga kaibigan ko.,2
Nagawa ko ang isang bagay na matagal ko nang gustong gawin.,2
Nag-attend ako ng isang magandang event kahapon.,2
Nakatanggap ako ng mga magagandang payo mula sa kaibigan.,2
Nakapanood ako ng magandang palabas sa teatro kahapon.,2
Nagkaroon ako ng masayang pakikipag-usap sa telepono.,2
Napagtawanan namin ang mga nakakatawang jokes kahapon.,2
Nakakain ako ng masarap na pagkain sa restaurant kahapon.,2
Nakita ko ang magandang paglubog ng araw.,2
Nakatanggap ako ng compliment mula sa isang kaibigan.,2
Nag-enjoy ako sa pagbisita sa isang museo.,2
Nakapag-aral ako nang mabuti para sa darating na exam.,2
Nagawa ko ang isang challenging na task sa trabaho.,2
Napaligiran ako ng mga taong nagmamahal sa akin.,2
Nakapagshare ako ng saya sa mga taong mahal ko.,2
Nakapagtravel ako sa isang magandang lugar.,2
Nagkaroon ako ng magandang conversation with a stranger.,2
Nakatanggap ako ng magandang news tungkol sa kaibigan ko.,2
Nakapanood ako ng magandang sunset sa beach.,2
Nagkaroon ako ng masayang quality time kasama ang sarili ko.,2
Nagawa ko ang isang creative project na matagal ko nang plano.,2
Nakapagbigay ako ng tulong sa isang nangangailangan.,2
Nakatanggap ako ng appreciation mula sa boss ko.,2
Nakapag-donate ako sa isang charity organization.,2
Nakapag-exercise ako nang maayos ngayong umaga.,2
Nagkaroon ako ng masayang bonding time kasama ang mga anak ko.,2
Nagawa ko ang isang productive activity sa bahay.,2
Nakapagkape ako kasama ang mga kaibigan ko.,2
Nakatanggap ako ng magandang feedback sa aking performance.,2
Nakapagbakasyon ako at nakapagpahinga nang maayos.,2
Nagawa ko ang isang malaking achievement sa trabaho.,2
Nakapagcelebrate ako ng isang special occasion.,2
Nagawa ko ang isang artistic project na matagal ko nang hinahanda.,2
Nakapaglaro ako ng sports kasama ang mga kaibigan ko.,2
Nakapagdate ako ng mahal ko at nagkaroon kami ng romantic time.,2
Nagawa ko ang isang meaningful na gesture para sa isang kaibigan.,2
Nakapaglaan ako ng oras para sa aking passion project.,2
Nagkaroon ako ng masayang bonding time kasama ang mga magulang ko.,2
Nakapagshare ako ng mga happy memories kasama ang mga kaibigan.,2
Nagawa ko ang isang challenging adventure activity.,2
Nakapag-attend ako ng isang inspiring seminar.,2
Nagkaroon ako ng magandang experience sa pagvolunteer.,2
Nakapag-aral ako ng bagong skill na matagal ko nang gustong matutunan.,2
Nakapagtrabaho ako sa isang meaningful na proyekto.,2
Nagawa ko ang isang simpleng bagay na nagpapasaya sa akin.,2
Nakatanggap ako ng mga magagandang compliment mula sa mga kaibigan.,2
Nakapagshare ako ng aking talento sa isang event.,2
Nakapagbonding ako sa mga kapatid ko at nagkaroon kami ng masayang oras.,2
Nakapagreconnect ako sa isang kaibigan matapos ang matagal na panahon.,2
Nakatanggap ako ng magandang review sa aking work.,2
Nakapagplano ako ng isang exciting trip kasama ang mga kaibigan.,2
Nakapagbigay ako ng inspirasyon sa isang tao.,2
Nagawa ko ang isang challenging na workout routine.,2
Nakapagrelax ako sa isang scenic na lugar.,2
Nakapagshare ako ng aking blessings sa mga nangangailangan.,2
Nagawa ko ang isang creative na artwork.,2
Nakapagbakasyon ako sa isang lugar na matagal ko nang gustong puntahan.,2
Nakapagshare ako ng laughter kasama ang mga kaibigan.,2
Nakapagcelebrate ako ng isang milestone sa aking buhay.,2
Nakapaglaan ako ng oras para sa self-care at nagkaroon ako ng magandang resulta.,2
Nakapag-aral ako ng bagong recipe at nagluto ng masarap na pagkain.,2
Nagawa ko ang isang meaningful na act of kindness sa isang taong hindi ko kakilala.,2
Nakapagbonding ako sa mga hayop at nagkaroon kami ng magandang connection.,2
Nakapagconnect ako sa kalikasan at nagkaroon ako ng magandang appreciation sa kagandahan nito.,2
Nakapagbigay ako ng tulong sa isang kaibigan sa kanilang personal na problema.,2
Nakapag-organize ako ng isang successful event.,2
Nakapag-reflect ako sa mga magagandang bagay sa aking buhay at nagpasalamat.,2
Nakapagshare ako ng aking talento sa social media at nakatanggap ng mga positive comments.,2
Nakapagbigay ako ng positive impact sa aking komunidad sa pamamagitan ng pag-volunteer.,2
Nakapagplano ako ng isang exciting adventure kasama ang mga kaibigan ko.,2
Nakapag-attend ako ng isang inspiring na talk at natutunan ko ang maraming bagong bagay.,2
Nakapagbahagi ako ng aking kaalaman sa isang workshop at nakatulong sa mga kasama ko.,2
Nakapagpahinga ako nang maayos at nagkaroon ako ng fresh perspective sa buhay.,2
Nakapagbigay ako ng inspirasyon sa isang kaibigan na may pinagdadaanan.,2
Nakapag-achieve ako ng isang goal na matagal ko nang hinahangad.,2
Nakapagshare ako ng positive vibes sa aking mga kaibigan at pamilya.,2
Tumutulo ang saya ko kapag kasama ko ang pamilya ko.,2
Masayang-masaya ako kapag naririnig ko ang tawa ng mga kaibigan ko.,2
Napapangiti ako kapag nakikita ko ang mga bulaklak sa hardin.,2
Nakakagaan ng loob ang pagtanggap ng magandang balita.,2
Napupuno ng ligaya ang puso ko kapag nakakatapos ako ng isang proyekto.,2
Nakakatuwa kapag mayroon kang bagong kaibigan.,2
Napapaligaya ako kapag nakakatulong ako sa ibang tao.,2
Nakakataba ng puso ang pagtanggap ng pasasalamat mula sa iba.,2
Nakakagaan ng loob ang pag-alala sa magagandang alaala.,2
Napapawi ang pagod kapag mayroon kang kapanayam.,2
Nakakataba ng puso ang pagtanggap ng pagmamahal mula sa mga mahal mo sa buhay.,2
Nakakatuwang isipin ang mga tagumpay na nakamit mo sa buhay.,2
Nakakatuwa ang pagtanggap ng regalo mula sa mga kaibigan.,2
Nakakagaan ng loob ang pakiramdam kapag nababawasan ang iyong pasanin.,2
Masayang-masaya ako kapag nakakakita ako ng mga batang masaya.,2
Napapawi ang lungkot kapag naririnig ko ang paborito kong kanta.,2
Nakakatanggal ng pagod ang paglalakad sa tabing-dagat.,2
Nakakataba ng puso ang pagtanggap ng mga mensahe ng pagmamahal.,2
Nakakatuwa ang pagpaplano ng mga bakasyon kasama ang pamilya.,2
Nakakataba ng puso ang pagbibigay ng tulong sa mga nangangailangan.,2
Napapawi ang inip kapag mayroon kang kakaibang aktibidad na gagawin.,2
Nakakagaan ng loob ang pagtanggap ng positibong feedback sa trabaho.,2
Nakakataba ng puso ang pagkakaroon ng bagong kaanak sa pamilya.,2
Nakakatuwang mag-reminisce sa mga masasayang alaala ng nakaraan.,2
Nakakagaan ng loob ang pag-uusap sa mga kaibigan tungkol sa mga bagay-bagay.,2
Nakakataba ng puso ang pagtanggap ng pagpapahalaga sa iyong ginagawa.,2
Nakakatuwa ang paggawa ng mga bagay na nagpapasaya sa iba.,2
Napapawi ang pagod kapag natatapos mo ang iyong araw sa trabaho.,2
Nakakataba ng puso ang pagtanggap ng papuri sa iyong mga nagawa.,2
Nakakagaan ng loob ang pagkakaroon ng panahon para sa sarili.,2
Nakakatuwang magluto ng paborito mong pagkain at i-share ito sa iba.,2
Napapawi ang lungkot kapag mayroon kang kasamang mahal sa buhay.,2
Nakakagaan ng loob ang pagtanggap ng tulong mula sa mga kaibigan.,2
Nakakataba ng puso ang pagtanggap ng mga inspirasyon sa buhay.,2
Nakakatuwang magbigay ng simpleng kasiyahan sa mga kaibigan.,2
Napapawi ang pagod kapag nakakatanggap ka ng mainit na yakap.,2
Nakakagaan ng loob ang pagtatapos ng isang mahirap na gawain.,2
Nakakataba ng puso ang pagtanggap ng suporta mula sa pamilya.,2
Nakakatuwa ang pag-attend ng mga masayang pista o party.,2
Nakakagaan ng loob ang pagtanggap ng kabutihan mula sa iba.,2
Nakakataba ng puso ang pagtanggap ng tulong sa oras ng pangangailangan.,2
Nakakatuwang mabasa ang mga inspirasyonal na kwento ng tagumpay.,2
Napapawi ang lungkot kapag nakikita mo ang mga magagandang tanawin.,2
Nakakagaan ng loob ang pag-alala sa mga magagandang alaala.,2
Nakakataba ng puso ang pagtanggap ng mga sorpresa mula sa mga mahal mo.,2
Nakakatuwang magsagawa ng mga plano para sa kinabukasan.,2
Napapawi ang inip kapag nakakita ka ng magandang pelikula.,2
Nakakagaan ng loob ang pagtanggap ng pagpapahalaga sa iyong pagkatao.,2
Nakakataba ng puso ang pagtanggap ng tulong mula sa mga kaibigan.,2
Nakakatuwa ang pag-aaral ng bagong bagay na nagpapalawak ng iyong kaalaman.,2
Napapawi ang lungkot kapag nakakatanggap ka ng mga magagandang mensahe.,2
Nakakagaan ng loob ang pagtanggap ng positibong balita tungkol sa iyong pangarap.,2
Nakakataba ng puso ang pagtanggap ng pagmamahal mula sa iyong mga alaga.,2
Nakakatuwang isipin ang mga plano para sa mga bakasyon kasama ang pamilya.,2
Nakakagaan ng loob ang pagtanggap ng papuri mula sa mga propesyonal.,2
Nakakataba ng puso ang pagtanggap ng regalo mula sa mga mahal mo sa buhay.,2
Nakakatuwang maglaan ng oras para sa sarili at mag-relax.,2
Napapawi ang lungkot kapag naglalaro ka kasama ang mga kaibigan.,2
Nakakagaan ng loob ang pag-alala sa mga masasayang pangyayari sa buhay.,2
Nakakataba ng puso ang pagtanggap ng mensahe ng pagmamahal mula sa mga kaibigan.,2
Nakakatuwang magpakita ng kabutihan sa mga taong nangangailangan.,2
Napapawi ang inip kapag mayroon kang bagong karanasan na susubukan.,2
Nakakagaan ng loob ang pagtanggap ng mainit na yakap mula sa mahal mo.,2
Ako....Ako.... Ako talaga ang paborito niya.,3
Natatakot silang muling abutin ng bagyo.,3
Takot ang lahat ng jeep at kotse sa kaniya.,3
Ang bilis-bilis ng takbo ni Kas kaya takot na takot ang mga pasahero.,3
Ayan na! Ayan na si Kaskasero!,3
Unahan ang lahat sa pagtakbo para iwasan ang bus na barumbado.,3
"Pagbaba ng mga pasahero, nerbiyos na nerbiyos sila.Para! Para-a-a-a! sabi nila.",3
... dahil natatakot siya sa lahat.,3
Takot siya sa mga eroplano…. at tren …,3
Takot siya sa mga batang lalaki … ,3
"Huwag na, sigaw ni Stanley. ""Huwag nyong palapitin sa kin yan!""",3
"Paano kung ang bahay ay pinagmumultuhan? ""sabi ni Stanley.",3
Nanginginig siya.,3
Duwag na Pusa!,3
"Ngayong nag-iisa si Stanley, nakaramdam siya ng takot.",3
"S...s....siguro dapat ay sumama na lang ako sa kanila, naisip niya.",3
A ... a .... ano yun? pagtataka niya.,3
Nagtatakbo paakyat si Puti sa hagdan.,3
Parating na para kunin tayo!,3
Multo!,3
"Minsan nakakatakot, ",3
"""Takot na takot ang mga batang maya, pero lipad lang sila nang lipad hanggang sa nakarating sila sa isang malaking puno.""",3
"""Tatay! Nanay! takot na yakap niya sa kaniyang mga magulang.""",3
Mabilis na tumakbo palabas ng palasyo si Maria.,3
sagot ni Pagong kahit nanginginig,3
"""Ayokong pakasal sa prinsesa! Ayokong pakasal sa prinsesa!"" sigaw ni Pilandok.",3
"Ano po ang hindi ninyo gusto sa kanin, Mahal na Hari? takot na muling tanong ng kusinera.",3
"""Unggoy, unggoy!"" sigaw ni Juan. ""Kakainin ako ng buwaya na ito!""",3
"""Sinugod ng mga lobo ang aking mga tupa!""",3
Natatakot siya sa mga palaka.,3
Takot siya sa mataas na lugar.,3
Takot siya sa mga batang lalaki.,3
Takot siya sa mga eroplano at tren.,3
"Ngayong nag-iisa si Stanley, nakaramdam siya ng takot.",3
"""Totoong sinugod ng mga lobo ang aking mga tupa! Saklolo!""",3
Ano kaya ang nangyari kay Nanay?,3
Baka nasiraan ng sasakyan si Nanay!,3
"Siguro, napagod na siya sa pagsundo sa akin araw-araw.",3
Hindi ako makahinga.,3
Takot ang lahat ng jeep at kotse sa kaniya.,3
Ang bilis-bilis ng takbo ni Kas kaya takot na takot ang mga pasahero.,3
"Pagbaba ng mga pasahero, nerbiyos na nerbiyos sila.",3
"Matagal na hindi umulan, at natuyo ang lupa.",3
"Namatay ang mga halaman at punongkahoy, at nawala ang mga hayop at ibon.",3
Namatay ang mga isda sa natuyong batis.,3
Natatakot silang muling abutin ng bagyo.,3
Si Ching ay takot sa dilim.,3
Biglang dilim! Namatay lahat ng ilaw!,3
"“Nang magdeklara ng Batas Militar, iniwan ko ang bahay ko, natatakot sa magiging kapalaran ko.”",3
Doon ko unang nasaksihan ang lagim at pinsalang dulot ng giyera.,3
"At sa sumunod na limang taon, tanging ang giyera ang nakapuno sa aking isipan.",3
"Noong 1941, pumutok ang Ikalawang Digmaang Pandaigdig.",3
Binomba ng mga Hapon ang istasyon namin sa Pearl Harbor.,3
Kataka-takang nagkaroon din ng epidemya ng pagkabaliw at pagpapatiwakal.,3
"At sa lahat ng ito, walang humpay ang pag-alulong ng hangin sa buong bayan.",3
"Nakapangingilabot, animo may ibinabadyang masamang pangitain.",3
"""Nangilabot ang mga tao sa narinig.""",3
"""Nang palabas na ng palasyo, takot na takot na bumubulong sa sarili ang tila namatandang barbero:""",3
"""Lahat ay takot sa kaniya.""",3
"""“Takot akong madaplisan siya ng gunting kung bigla siyang maglilikot sa silya.”""",3
"""Malulunod ako!""",3
Nanginginig na bulong ni Ching habang nakaupo sa dilim.,3
"""Ayan na, ayan na.…."" nanginginig na bulong ni Ching habang nakaupo sa dilim.",3
Takot na takot si Ching! Napakadilim!,3
Tinatakot kasi siya ng mga pinsan niya.,3
"Sabi nila, sa dilim lumilitaw ang mga maligno, mga multo, at iba pang nakatatakot na nilalang.",3
"""Huwag kang lalabas ng bahay, Ching, baka kunin ka ng tikbalang!"" pananakot sa kaniya ni Kuya Jon.",3
Lalong nagsisigaw ang prinsesa!,3
Takut na takot kay Poknoy Palaka!,3
Takot na takot si Chonggi habang hinihintay na mawala ang wild werewolf.,3
“Hala! Bakit mo ginawa iyon? Masama ‘yon!,3
"""Takot na takot ang mga batang maya, pero lipad lang sila nang lipad hanggang sa nakarating sila sa isang malaking puno.""",3
"""Nakatulog na lang si Mutya sa lilim ng pakpak ni Nanay Sol, takot at pagod na pagod.""",3
"Pagdating namin doon, aming nakita ang apat na lalaking nang-bully kay Lala at isang ahas na nasa damuhan.",3
"kailangan tayong lumikas! Nasusunog ang buong palayan!""",3
"""Kitang-kita ni Mutya ang malaking apoy at makapal na usok na papalapit sa kanilang pugad!""",3
"""Tatay! Nanay! takot na yakap niya sa kaniyang mga magulang.""",3
"""Bago maggabi ay nag-rides kami ng nakakatakot para lang mabuhay ang aming dugo.""",3
Kinabahan ako.,3
"Nang ideklara ang Batas Militar sa Pilipinas, napuno ng takot at pangamba ang buong bansa, lalo na sa kanayunan.",3
Natatakot ako sa dilim ng gabi.,3
Hindi ko kayang pumasok sa bahay kapag walang ilaw.,3
Kinakabahan ako sa mga anino sa sulok ng kuwarto.,3
Takot akong tumawid sa kalsada nang walang tawiran.,3
Natatakot ako sa mga kwento ng multo sa lumang bahay.,3
Hindi ko kayang mag-isa sa madilim na gubat.,3
Nakakatakot ang mga huni ng mga ibon sa gitna ng gabi.,3
Nangangamba ako sa mga bagyong dumarating.,3
Bawat malakas na kulog ay nagpapalakas ng takot ko.,3
Hindi ko kayang panoorin ang mga pelikula ng horror mag-isa.,3
Napaparanoid ako kapag may kakaibang tunog sa bahay.,3
Nakakatakot ang mga kwento tungkol sa mga aswang.,3
Takot akong makita ang sarili kong anino sa salamin.,3
Natatakot ako sa posibilidad ng aksidente sa bundok.,3
Bawat pagkislap ng ilaw ay nagpapalakas ng takot ko.,3
Nangangamba ako sa mga multong bumabalik mula sa libingan.,3
Kinakabahan ako kapag nalalaman kong may nakasunod sa akin.,3
Natatakot ako sa mga kaluskos sa ilalim ng kama.,3
Hindi ko kayang manood ng mga pelikulang may mga multo.,3
Takot akong makarinig ng boses na hindi kilala sa bahay.,3
"Kahit ilang ulit siyang pagsabihan, talagang matigas ang ulo.",3
"Ako ang hari ng kalsada, lagi niyang sinasabi.",3
Gagawin ko ang lahat ng gusto ko.,3
Walang pinakikinggan si Kas.,3
"Sa loob-loob niya: ""'Yan ang mabuti sa pakialamero.""",3
"Salbahe talaga si Kaskasero!",3
Siya ay bus na walang modo.,3
"""Ako ang hari ng kalsada,"" ang katwiran niya.",3
Magagawa ko kahit anong gusto ko!,3
"Ako ang hari ng kalsada!, sabi niya, saka bumusina nang umusina.",3
Dito! sabi ni Puti.,3
Halika na!,3
"""Kaybagal mo na, bulag ka pa,"" sabi ni Matsing.",3
"""Bakit naman? Ako muna dahil maliit naman ako,"" sabi ni Pagong.",3
"""Hindi maaari! Ako ang nakakita kaya ako ang 'unang pipili!"" sabi ni Matsing.",3
"""Tuso man ang matsing, napaglalamangan din!"" sabi ni Pagong.",3
Mabilis na tumakbo si Pikpakbum at tinangay ang kapirasong karne.,3
Pinalayas ng mga dayuhan si Haring Lang-ao at kinamkam ng mga ito ang lahat ng kanyang ari-arian at kayamanan.,3
"""Bakit callos ang ulam? Hindi ako kumakain ng callos, alam mo 'yan. Nawalan na ako ng gana! Hindi na ako kakain!"" Itinapon niya ang pagkaing nakahain sa mesa.",3
"Sa hindi maintindihang pakiramdam, umusbong ang galit sa dibdib ni Senyang Kusinera.",3
"""Sumosobra na kayo... Hindi n'yo ba alam na importante sa akin ang bawat pagkaing itinatapon ninyo sa hapag-kainan?",3
"""Masyado kayong pihikan at maselan sa pagkain. Dapat ay kainin ninyo ang kung ano man ang ihanda sa inyo. Mula ngayon, kakainin ninyo ang lahat ng pagkain na ihahain ko!""",3
"""Dapat ay maparusahan kayo ni Bathala at ng lahat ng mga Diyos at Diyosa sa inyong maling pag-uugali.""",3
"""Ang kanin! Hindi masarap ang kanin na ito!""",3
"Itong gulay naman, walang lasa! At itong litson, bakit hindi malutong?",3
"Hindi ko makakain ang mga ito! NawaIan na ako ng gana!"" Galit na itinapon ng hari ang mga pagkaing nakahain sa mesa.",3
"""Hindi ko makakain ito! Malabsa! At ang sinigang na niluto mo, kulang sa asim!",3
Mula sa bintana ay nasaksihan ni Haring Lang-ao ang labanan ng kanyang mga kawal at ng mga dayuhan,3
"""Ilang beses ko bang sasabihin sa iyo na ayokong inuulit ang pagkain? Ito ang ulam kaninang tanghali!",3
"At ngayong hapunan, ito pa rin? Hindi ba't iyan ang bilin ko sa iyo lagi? Huwag na huwag kang nag-uulit ng pagkain!"" galit na sabi niya sa kusinera.",3
"""Wala akong pakialam!"" Pagkasabi niyon ay itinapon ng hari ang pagkain. ",3
"""Napagalitan naman ako ni Teacher. Hindi na raw kasi niya mabasa.""",3
"""Ang mga tao ay walang utang na loob, kaya bakit kailangan mo rin? Sige at kainin mo siya, buwaya,"" sabi ng sombrero.",3
"Pero nang naluma na ako, itinapon niya ako sa ilog.""",3
"""Hindi iyon makatarungan!"" sigaw ni Juan. ""Hindi mo ako puwedeng kainin. Niligtas ko ang buhay mo.""",3
 May sumibol na hinanakit sa dibdib ni Alunsina. ,3
"""Sawa na ako sa pagtanaw sa iyong araw, planeta at bituin. Sawa na ako sa pagiging taga-panood lamang. Ako man ay may angking galing.""",3
Galit na umalis na lamang ang mga magsasaka.,3
"Kahit ilang ulit siyang pagsabihan, talagang matigas ang ulo.",3
Walang pinakikinggan si Kas.,3
"""Pagkalipas ng ilang buwan, hindi na pinapakain ni Filix ang kaniyang mga alagang hayop.""",3
"""Pero bago niya pa sabihin, nakita niya na may nang-aapi na aso sa mga pusa.""",3
"Ang ingay!"" sigaw ng lola ko.",3
“Ang pinakatahimik at kimi ay agad nagagalit at handang makipag-away dahil lang sa pinakamaliliit na bagay.,3
"""Araw-araw na lang nagbabangayan sina Melo at Lucing tungkol sa mga nasisira sa mahal nilang mga hardin, nagtatalo tungkol sa mga napisat na pakô, nginatngat na dahon, tinaob na paso, at binunot na halaman.""",3
"""Kaya’t sinira nila ang pinto at nagpumilit silang pumasok.""",3
"""Gigil na gigil na siyang ipagsigawan sa lahat ang nakita niya.""",3
"""“Ang pasya ng hari, ‘di dapat mabali! Hulihin! Parusahan! Agad-agad, dali-dali… Ang sinomang magsabi na 'May sungay ang hari?'""",3
"Kung hindi… makikita mo!”""",3
